1752,-0.20690577,0,0.56719613,-0.04764371,0.3674953,0.56842065,0.9177568,0.42262739,0.74213928,0.22255094,0.18518411,0.37214303,0.04057436,0.18321134,0.13156092,0.15782206,-0.61390758,0.30462715,0.39918828,3.76975656,0.61343443,0.09165071,-0.112812,0.72890693,0.67364818,-0.12559493,2.3451941,0.24929008,0.0500387,0,0.24734387,-1.85314989,-0.39125359,-0.10153614,1,55:04.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1753,-0.20690577,-7.97916126,0.17551349,-0.04764371,-0.86070681,0.70005465,0.91437203,0.22776943,-0.10632587,-0.00355884,-0.03430335,0.29346064,0.21317732,0.08719912,0.09018321,0.02288354,-0.7275598,0.0163353,0.17988965,4.74941492,0.33845058,0.31469434,0.23601058,0.97476214,0.63994682,-0.14865761,2.58479309,0.25462735,0.05441888,0,0.21560413,-1.72973156,-0.39125359,-3.86167884,1,55:04.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1754,-0.03214851,0,0.17551349,0.9370718,2.67253041,0.6131767,0.8150785,0.1317566,-0.10632587,-0.07289463,0.07603466,0.3020559,0.01467808,0.37376752,0.0426046,0.01871832,0.16311,-0.172784,0.12742543,4.51141024,0.02517261,0.01712812,-0.39952183,0.95088041,0.616032,-0.00792133,2.66270518,0.37850189,0.06821784,0,0.19434759,-0.38648114,0.56541407,-3.50030065,1,55:04.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1755,-0.20690577,0,-0.66109151,0.62012064,1.95111251,0.71558076,0.80861449,0.13103949,0.74213928,-0.03345394,0.17110637,0.21422507,0.14633355,0.05910227,0.15569681,0.01727257,-0.40343675,0.3028461,0.17988965,0.34108797,0.39686894,0.19213462,0.14416884,0.64453971,0.41169083,0.19764359,2.61069512,0.36985451,0.07692749,0,0.20899346,2.25051856,2.69081187,2.20339561,1,55:04.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1756,-0.20690577,0,0.46652433,0.20960517,-0.35361287,0.78555357,0.87290841,0.14330484,0.74213928,-0.03301976,-0.01084,0.35861218,0.03121821,0.13128939,0.15152487,0.03814759,0.16866572,0.20728412,0.34460285,0.10242058,0.61290967,-0.14321068,-0.68574154,0.85975224,0.45838928,0.2550841,2.80174136,0.1966642,0.07371975,0,0.21242404,7.1818018,1.49592495,-2.38863301,1,55:04.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1757,-0.20690577,0,0.17551349,0.26979128,1.95111251,0.80883425,0.9238078,0.22753899,6.78961849,0.00323405,0.21813349,0.24880338,0.0080693,0.15938625,0.06818014,0.12566929,0.7366749,0.41078451,0.3154211,0.3115066,0.64679527,0.07001772,0.02101642,1.03567648,0.62709725,0.0824379,2.944381,0.09053233,0.05621728,0,0.19670421,-1.85314989,0.9921838,1.75366735,1,55:04.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758,0.14833899,0,0.46652433,0.60128778,1.95111251,0.84186149,0.98396325,0.23853271,10.60473919,0.01205294,-0.05867825,0.42064726,-0.08295901,-0.24531266,0.11793664,0.10409769,-3.38696384,0.19500403,0.36971706,3.89376211,0.53134125,0.40292981,0.79176962,1.02303731,0.69016415,0.2550841,2.944381,0.17108257,0.09034047,0,0.19479999,-1.34032547,1.49592495,-1.64667273,1,55:04.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1759,-0.20690577,0,0.46652433,-0.12189133,-1.93723011,0.7977469,0.98395365,0.2515626,-1.48976326,-0.03168431,0.24147747,0.37002611,0.26538065,0.27627575,0.14367807,0.02754544,1.32709706,0.11429269,0.15562487,4.39458847,0.33025038,-0.11793424,-0.79433239,0.69020784,0.20166825,-0.09588947,2.61069512,0.37716118,0.09103288,0,0.21114394,1.64421463,1.91367805,-1.41046214,1,55:04.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1760,-0.03214851,0,0.17551349,0.62012064,2.67253041,0.8854143,1.05107951,0.22932284,0.74213928,-0.02593957,-0.03430335,0.3249723,0.13250311,0.18952122,0.08085258,0.05927406,0.92532414,-0.00258478,0.15562487,0.19151898,0.2100725,0.00871503,-0.35530844,0.8296653,0.30961478,-0.05696465,2.55909228,0.37289247,0.09813922,0,0.18124071,1.58380198,0.25711724,-1.03215027,1,55:05.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1761,-0.20690577,0,0.46652433,0.62012064,1.71586263,0.88488251,1.0675106,0.25248238,-0.8413924,-0.07263838,0.02155609,0.29995608,0.10040469,0.31258655,0.03732992,0.07364425,0.91418505,0.26968798,0.15562487,5.31529379,0.50288868,0.09854382,-0.08604824,0.41884542,0.031063,0.07392153,2.39474392,0.29731813,0.08156897,0,0.17374016,1.2271204,0.25711724,-1.6120671,1,55:05.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1762,-0.03214851,0,0.46652433,0.20960517,1.87840354,0.78555357,1.00631595,0.27016801,2.97398496,0.00402063,0.1321578,0.45224059,0.15555426,-0.01468705,0.15346479,0.02342113,-1.5794754,0.32426354,0.3154211,0.43079907,0.7547847,0.38873079,0.28312588,0.82229459,0.37394172,0.06351419,2.74832487,0.17531158,0.08690991,0,0.20139328,0.89151782,0.49228165,-1.04036903,1,55:05.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1763,-0.20690577,0,-0.47285736,0.12402212,7.57385635,0.89300692,1.05821967,0.26502287,6.78961849,-0.00760611,0.05906127,0.45224059,0.02660366,0.01340979,0.20624043,0.17255485,-1.54007447,0.29105589,0.3154211,0.49483532,0.53189433,0.2654196,0.43378484,0.77619439,0.43178096,0.18457207,2.74832487,0.20952664,0.10546298,0,0.21694109,3.31060934,1.84064901,0.65825897,1,55:05.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764,-0.03214851,-7.97916126,0.46652433,0.0070823,1.44432831,0.73800343,0.9719612,0.27978989,-1.48976326,-0.01312813,0.18518411,0.3020559,0.19936949,0.44246355,0.13482966,0.07364425,1.15792525,0.04281122,0.20835984,6.40404844,0.10176233,0.01712812,-0.36227581,0.62638295,0.18919872,-0.05696465,2.58479309,0.31857193,0.09034047,0,0.22330736,0.79934388,1.91367805,-2.04425144,1,55:05.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1765,-0.03214851,0,-0.26854226,0.95976049,4.18312883,0.95194203,1.11300123,0.28915957,0,-0.02107768,0.05433745,0.31643039,-0.01503964,0.05210014,0.10671864,0.06445326,-1.1332314,0.32426354,0.23697743,3.67773247,0.50288868,0.10815465,-0.00752101,0.95988959,0.59139776,0.16612667,2.80174136,0.31857193,0.10255788,0,0.21906295,0.19121425,1.84064901,1.86867797,1,55:05.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1766,-0.03214851,0,-0.47285736,0.26979128,0.3674953,0.73731136,1.00405908,0.28693616,10.60473919,-0.06762908,0.04967566,0.35007027,-0.06241739,0.34757385,0.14737999,0.17277379,0.22456665,0.28367889,0.29055282,0.10049707,0.54894561,0.20633364,0.18229957,0.77119935,0.39310727,0.06351419,2.66270518,0.09053233,0.09226356,0,0.20139328,1.76619589,0.49228165,-4.69366789,1,55:05.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1767,0.14833899,0,0.17551349,0.26979128,1.71586263,0.84583896,1.06721842,0.31016997,2.97398496,-0.04618477,0.17575625,0.3020559,0.02385997,0.05910227,0.09109026,0.01777707,-0.75562775,0.22269447,0.19617614,2.41458035,0.53024024,0.26161835,0.22265573,0.62858343,0.16965993,0.05925604,2.4510653,0.43007475,0.11298122,0,0.16191702,-1.4026773,-0.39125359,-2.27811885,1,55:05.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1768,-0.03214851,0,-0.04603589,0.26979128,0.3674953,0.76568985,0.99400151,0.30599269,-0.10632587,-0.01050438,0.1040247,0.35622329,0.01467808,-0.11256705,0.11515141,-0.06919839,-0.43692282,0.24221538,0.20835984,0.16272801,0.62594795,-0.11726168,-0.57583958,0.91339999,0.43361199,0.02319245,2.47634387,0.19054465,0.08249126,0,0.188099,1.76619589,0.25711724,4.49824429,1,55:05.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1769,-0.20690577,0,0.17551349,0.95976049,4.18312883,0.87559497,1.08884633,0.31858638,1.74578261,-0.00496134,0.05433745,0.37002611,0.14633355,-0.24424572,0.11612836,0.03671414,-2.11739349,0.29060102,0.17988965,0.22046086,0.43892881,-0.05998092,-0.19161959,0.96679747,0.64989728,0.02679643,2.68889594,0.06083335,0.07118797,0,0.16191702,2.50428271,-3.39597535,-2.38863301,1,55:05.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770,-0.03214851,-7.97916126,0.91058004,-0.43932635,-0.86070681,0.66506666,0.98476815,0.32282501,-0.10632587,-0.01530745,0.11810245,0.24141534,-0.13384973,0.18253298,0.03761803,0.02342113,0.17422663,0.03232883,0.22062075,0.16272801,0.21233511,-0.09718946,-0.26751289,0.83623445,0.40721488,0.02319245,2.55909228,0.13710561,0.09475912,0,0.21539915,-0.9931767,0.9921838,-1.94669914,1,55:06.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1771,-0.20690577,0,0.46652433,-0.12189133,-1.93723011,0.93316877,1.110394,0.33970961,1.74578261,-0.04269348,0.05433745,0.29431513,-0.00581891,-0.31247419,0.12646712,0.03593636,-3.46010804,0.05642431,0.19617614,0.24955569,0.24245563,0.10114088,-0.04534221,0.740134,0.36676249,0.08690127,2.47634387,0.20746814,0.09475912,0,0.20777334,-0.62629509,0.25711724,4.94229984,1,55:06.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1772,-0.20690577,-7.97916126,0.91058004,0.0070823,0.48766059,0.93190283,1.13759303,0.31016997,4.55760193,-0.07557864,0.0262522,0.22145948,-0.20164037,0.06611279,0.02371214,0.06358803,-0.42579496,-0.06472488,0.16776873,0.27880564,0.10859288,0.0631625,0.06200281,1.07335615,0.72330475,0.34553015,2.66270518,0.28459495,0.10798094,0,0.188099,2.41682673,0.9921838,-0.52780879,1,55:06.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1773,-0.20690577,0,0.46652433,-0.56594712,-0.05689882,0.84393322,1.05821967,0.31541818,2.97398496,-0.03738995,-0.04364907,0.33884969,0.12788185,-0.00767654,0.13482966,0.06937312,-1.60184479,0.62114614,0.22062075,0.24955569,0.73347771,0.07001772,-0.08632859,0.99512291,0.75363678,0.24199367,2.61069512,0.19478334,0.09127741,0,0.1759799,4.35473299,-2.66090894,-2.38863301,1,55:06.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1774,-0.20690577,0,0.17551349,0.62012064,1.71586263,0.69634253,0.97698659,0.32282501,-2.59434438,-0.05900224,0.02155609,0.33321828,0.1095484,0.28471249,0.10040837,-0.0216118,0.11883202,0.02564688,0.06351442,-0.10969433,0.17685929,-0.0533819,-0.51076162,0.4766587,0.09014411,-0.03361792,2.16903877,0.41442379,0.09342054,0,0.13138837,-0.20281041,-2.84420204,-3.62778354,1,55:06.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1775,-0.20690577,0,0.46652433,0.30268565,1.71586263,0.7742697,1.09948754,0.30912656,0.74213928,-0.07500929,0.06206396,0.21261159,0.02372317,0.20652296,0.04735013,-0.04166677,0.09680862,-0.08971258,-0.02708004,0.27880564,0.04143418,0.12962909,0.29399982,0.88027567,0.4857586,0.08690127,2.29601026,0.27199686,0.0856503,0,0.14767893,2.31270933,-0.39125359,2.47498155,1,55:06.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1776,-0.03214851,-7.97916126,0.17551349,0.0070823,0.48766059,0.93532312,1.18574607,0.34923869,2.97398496,-0.01403377,0.03559792,0.35007027,-0.08546855,-0.05998047,0.07764307,0.09912912,-0.39784148,0.49171224,0.26165548,0.0089648,0.72482139,0.07043649,-0.112812,0.76590657,0.42042595,0.06351419,2.3451941,0.15695649,0.07186524,0,0.16286667,-1.85314989,0.9921838,2.71028328,1,55:06.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1777,-0.03214851,-7.97916126,-0.26854226,0.3240335,0.48766059,0.85637599,1.17185116,0.36518621,1.74578261,-0.03364472,0.23682758,0.3190802,0.28643954,0.39124396,0.06669912,0.01306265,0.6919018,-0.07903682,0.07545655,2.08965683,-0.116817,-0.17599493,-0.68804598,0.27853245,-0.04409243,-0.17188174,2.04493046,0.22151825,0.08469773,0,0.16497996,-0.77203989,0.72745764,-3.67881799,1,55:06.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1778,-0.03214851,0,-0.26854226,0.26979128,1.95111251,0.96800256,1.20922983,0.33440578,2.97398496,-0.05862931,0.03089384,0.3757008,0.04691113,0.23518661,0.12646712,0.10505889,0.47206214,0.18334019,0.19617614,0.24955569,0.38281196,0.11543006,0.0483855,0.74895477,0.52612931,0.09726826,2.26550126,0.30540648,0.09781463,0,0.17273699,2.25051856,1.94885147,0.35128713,1,55:06.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779,-0.20690577,-7.97916126,0.17551349,-0.34324706,-1.8643502,0.77019906,1.032022,0.35664555,-0.10632587,-0.02859558,0.03089384,0.33884969,0.19473663,0.18952122,0.11515141,0.01777707,0.89751834,-0.07903682,0.06351442,0.04590632,0.04274501,-0.14002591,-0.7149179,0.68607384,0.3398107,0.05925604,2.14520383,0.42696431,0.08812002,0,0.15723328,-0.43177715,0.25711724,-1.98876643,1,55:06.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1780,-0.20690577,-11.79428196,-0.26854226,0.0070823,-0.51598275,0.78609592,1.1243099,0.35335323,-3.07332349,-0.04464491,0.20883754,0.20135809,0.09580997,0.58381706,0.02189284,0.01950535,1.96270466,-0.33706772,-0.06602521,6.2584362,-0.32271087,-0.01603437,-0.51684862,0.27900085,-0.14278087,-0.00792133,1.78249288,0.48146886,0.10786747,-1.09373236,0.15930305,-0.42671308,-0.27618569,-5.04138374,1,55:07.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1781,-0.20690577,0,-0.66109151,0.60128778,1.95111251,0.87714785,1.16439593,0.33655837,0,-0.00399797,0.01692197,0.34206092,-0.34169152,-0.18275481,0.01433461,0.03671414,-2.16746306,0.78963965,0.29055282,0.3115066,1.13805676,0.23690638,0.40795448,1.35209942,1.14515209,0.16612667,2.47634387,0.20477448,0.08228859,0,0.13914539,0,2.3213191,0,1,55:07.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1782,-0.20690577,0,0.46652433,0.62012064,3.29947996,0.83052373,1.11807311,0.31960824,2.97398496,-0.05807526,0.06206396,0.25089428,-0.03105995,-0.06010623,0.09948772,0.0644776,-0.17207125,0.09278733,0.06351442,0.13089657,0.30515084,-0.04114637,-0.13975926,0.95322502,0.80821794,0.06351419,2.21709609,0.26367649,0.07692749,0,0.14561021,-0.34248337,0.49228165,-1.64667273,1,55:07.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1783,-0.03214851,0,0.46652433,-0.12189133,-1.93723011,0.91222531,1.16718817,0.29435953,2.97398496,0.02938458,0.0262522,0.41237,0.11415461,-0.06010623,0.16507998,-0.04899658,-0.82239783,0.24221538,0.16776873,0.24955569,0.52400136,0.07745168,0.06200281,0.99932522,0.71671927,0.02319245,2.26550126,0.35433862,0.09342054,0,0.17689931,1.75413382,0.9921838,1.51292539,1,55:07.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1784,-0.20690577,0,1.31498945,-0.12189133,-1.93723011,0.93895304,1.14643824,0.3259466,6.78961849,-0.01206939,0.08998287,0.35622329,-0.14766854,-0.17224711,0.12646712,0.03671414,-2.14526224,0.62611556,0.34460285,0.22046086,1.07264495,0.02544435,-0.08632859,0.8235997,0.47819972,0.17898381,2.14520383,0.22151825,0.10655892,0,0.17273699,2.50428271,-0.35618359,3.98568392,1,55:07.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1785,-0.03214851,0,0.91058004,0.56807786,7.99825048,0.85643589,1.08609617,0.33970961,6.78961849,0.02375657,-0.03430335,0.46340665,-0.07163811,-0.15474743,0.11612836,0.12524822,-2.12857866,0.52518469,0.23697743,0.40073246,0.7655077,0.25563341,0.47251841,0.95803338,0.6432727,0.26815563,2.21709609,0.065625,0.08060952,0,0.16318262,0,-0.80880022,0,1,55:07.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1786,-0.03214851,0,0.17551349,0.60128778,1.95111251,0.80324811,1.09878576,0.35869947,2.97398496,0.01473727,0.23212351,0.36749566,-0.08546855,0.17204477,0.10040837,0.07917972,0.14090909,0.26968798,0.20835984,0.19151898,0.52400136,-0.02870003,-0.08632859,0.89364135,0.5654,0.35850987,2.1155169,0.27199686,0.09781463,0,0.15752958,-2.85578108,-1.09125018,-2.91026068,1,55:07.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1787,-0.03214851,0,0.46652433,0.26979128,0.3674953,0.74712908,1.04895079,0.31960824,1.74578261,-0.039678,-0.11505111,0.30891606,0.17635716,0.09632473,0.08515797,0.07331897,0.13538173,0.30462715,0.14350714,0.24955569,0.40162316,0.12222344,0.18229957,0.96211451,0.70258784,-0.04398492,2.1155169,0.09444924,0.06046205,0,0.14776802,1.77634668,0.25711724,5.68431187,1,55:07.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1788,-0.03214851,0,0.56719613,-0.04764371,0.3674953,0.78197408,1.02024209,0.32282501,1.74578261,-0.06762908,0.07603466,0.26834875,0.09580997,0.20652296,0.02806855,0.02754544,1.05258203,-0.1402448,0.00033693,4.5691433,0.03593588,0.18025404,0.04313393,0.86509752,0.59133404,-0.02076078,1.99259615,0.22220851,0.06821784,0,0.15961102,1.70338595,1.21378493,0.75572592,1,55:07.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1789,-0.03214851,0,0.17551349,-0.43932635,-3.16543221,0.71558076,1.00707543,0.29858586,4.55760193,-0.04500703,-0.06697363,0.49427968,0.08784065,0.09632473,0.13996227,0.07917972,-0.81687045,0.07934611,0.09138751,-0.02013004,0.19126134,0.1525465,0.09982401,1.03966784,0.67287695,0.22103068,2.1155169,0.17565899,0.0856503,0,0.14002822,2.50428271,-1.81244361,-6.99839354,1,55:07.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1790,-0.20690577,0,0.46652433,0.94539261,7.57385635,0.87559497,1.10202825,0.3439652,0,0.0200663,-0.02965347,0.36186424,-0.09684838,-0.25124785,0.15684293,0.17942205,-0.81687045,0.89446014,0.42460606,0.34108797,1.67220092,0.31469434,0.52437872,1.4723922,1.15182197,0.26815563,2.3699131,0.04482551,0.0778945,0,0.15542559,0,0.41940168,-6.99839354,1,55:08.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1791,-0.03214851,0,-0.0811747,0.26979128,1.95111251,0.80154532,1.0226289,0.34706983,6.78961849,-0.03703323,0.10867459,0.26689333,0.04691113,-0.17224711,0.09018321,0.13131377,-1.17791367,0.39040911,0.24930294,0.24955569,0.54635972,0.10815465,0.07287676,1.0292877,0.80632734,0.05044265,2.19305253,0.01161602,0.06103999,0,0.16367218,7.1818018,0.49228165,0,1,55:08.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1792,-0.03214851,0,0.91058004,0.26979128,0.3674953,0.83925092,1.05875874,0.36290503,-0.8413924,-0.03168431,0.24147747,0.25089428,0.10628135,0.29865375,0.07596049,0.0644776,0.64196771,0.07383857,0.15562487,0.0089648,0.2258468,0.12871099,0.22265573,0.63297409,0.23414397,-0.16151474,1.87236023,0.18517362,0.04434328,0,0.12742211,1.2271204,0.25711724,-1.03215027,1,55:08.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1793,-0.03214851,-7.97916126,0.17551349,-0.34324706,-0.86070681,0.75679064,1.05875874,0.35132539,-0.8413924,-0.05636382,0.22278576,0.34753957,0.21317732,0.26736817,0.16763127,0.01871832,0.60343361,0.25836369,0.10339033,3.47301769,0.23656537,0.00668087,-0.26683229,0.57567847,0.18636446,0.05925604,1.78249288,0.33987907,0.06346103,12.55616951,0.11569601,0.01996248,-0.39125359,-2.13673139,1,55:08.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1794,-0.20690577,0,0.91058004,0.30268565,1.71586263,0.75679064,1.04818606,0.3439652,-0.10632587,-0.04839561,0.08998287,0.31447682,-0.00581891,0.1616203,0.09537811,0.11963443,0.12985949,0.10097313,0.16776873,0.27880564,0.33025038,0.16782419,0.26950857,0.62228018,0.34122068,0.09726826,1.75476384,0.18105121,0.06539604,0,0.12537131,0.19121425,0.9921838,2.71028328,1,55:08.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795,0.14833899,-11.79428196,0.17551349,0.03920389,-0.40778017,0.76741976,1.04460204,0.3439652,-1.48976326,-0.06500534,0.14311631,0.18714783,0.14884593,0.33902329,-0.02144287,0.09350654,0.82308543,-0.03364081,0.01214264,-0.0100336,0.10176233,-0.10970286,-0.49735269,0.29458341,-0.0098559,-0.00792133,1.53200006,0.29072124,0.06010844,0,0.13321999,0.28675431,1.30737436,-2.13673139,1,55:08.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,-0.20690577,-7.97916126,0.8024292,0.30268565,0.48766059,0.94812298,1.15167499,0.37026313,-0.8413924,-0.03703323,0.17110637,0.29776639,0.06079934,0.14767902,0.07063651,-0.02233815,-0.85548174,0.01892058,0.12742543,0.04590632,0.26849088,-0.06742042,-0.51076162,0.54959857,0.09783068,-0.05996965,1.6449523,0.18105121,0.06292303,6.53150272,0.14649671,1.27343333,1.30737436,-0.33918312,1,55:08.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1797,-0.20690577,-14.02629852,-0.26854226,-0.22752133,-0.40778017,0.75830364,1.01733851,0.35335323,-1.48976326,-0.08864542,0.22278576,0.26490143,0.17404151,0.13033471,0.11515141,-0.05435367,0.3721413,-0.16357695,0.02392529,4.3386488,-0.28786111,-0.08199532,-0.56953806,0.54986137,0.16097489,-0.10625646,1.66671312,0.25091386,0.05424774,2.72742534,0.14649671,-0.2165415,-0.01450265,-3.45233297,1,55:08.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1798,-0.03214851,0,-0.26854226,0.30268565,0.3674953,0.69863689,0.98124135,0.37254643,4.55760193,0.01473727,0.05433745,0.34447178,0.01266833,0.18952122,0.05198778,0.11990361,0.15201579,0.12003068,0.19617614,4.62748766,0.3091377,0.25642753,0.24664269,0.79263568,0.46629599,-0.00019463,1.84977317,0.04495946,0.06821784,0,0.15187122,0.96439987,0.49228165,-0.52780879,1,55:08.8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
